Order_ID,Order_Date,Customer_Name,Email,Phone,State,City,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Email_Missing,Qty_Missing,Is_Returned_Stock,Qty_Invalid,Discount_Missing,Phone_Missing,Phone_Valid,Unit_Price_Missing,Delivery_Date_Missing,Sales,Discount_Amount,Net_Amount,Year,Month,Month_Name,Weekday,Delivery_Days
ORD9188,2025-04-03,Ankit Gaikwad,ankitgaikwad@gmail.com,9430328675,Haryana,Faridabad,Teddy Bear,Toys,1.0,699.0,5.0,Card,Delivered,2025-04-27,False,False,False,False,False,False,True,False,False,699.0,34.95,664.05,2025,4,April,Thursday,24.0
ORD9189,2025-08-12,Vishal Mittal,vishalmittal@gmail.com,9544308322,Punjab,Ludhiana,Building Blocks,Toys,1.0,999.0,0.0,COD,Pending,2025-08-29,False,False,False,True,False,False,True,False,False,999.0,0.0,999.0,2025,8,August,Tuesday,
ORD9190,2025-10-07,Arnav Khanna,arnavkhanna@gmail.com,9777941920,Tamil Nadu,Chennai,Kurta,Fashion,1.0,899.0,0.0,UPI,Pending,2025-10-26,False,False,False,False,False,False,True,False,False,899.0,0.0,899.0,2025,10,October,Tuesday,
ORD9191,2025-11-07,Amar Oberoi,amaroberoi@gmail.com,9963425542,Madhya Pradesh,Indore,Comics,Books,1.0,299.0,0.0,COD,Cancelled,2025-12-01,False,False,False,True,False,False,True,True,False,299.0,0.0,299.0,2025,11,November,Friday,
ORD9192,2025-01-30,Ishaan Bhosale,ishaanbhosale@gmail.com,9494307705,West Bengal,Kolkata,Foundation,Beauty,4.0,799.0,10.0,UPI,Cancelled,2025-02-21,False,False,False,False,False,False,True,False,False,3196.0,319.6,2876.4,2025,1,January,Thursday,
ORD9193,2025-11-28,Uday Mehta,udaymehta@gmail.com,9396065240,Karnataka,Mysuru,Comics,Books,1.0,299.0,20.0,Card,Pending,2025-12-20,False,False,False,True,False,False,True,False,False,299.0,59.8,239.2,2025,11,November,Friday,
ORD9194,2025-05-09,Soham Rajput,sohamrajput@gmail.com,9722348262,Maharashtra,Pune,Football,Sports,1.0,999.0,0.0,COD,Pending,2025-05-14,False,False,False,True,True,False,True,False,False,999.0,0.0,999.0,2025,5,May,Friday,
ORD9195,2025-11-11,Neel Singh,neelsingh@gmail.com,9256037616,Kerala,Kochi,Dry Fruits,Grocery,2.0,899.0,5.0,Card,Delivered,2025-12-01,False,False,False,False,False,False,True,False,False,1798.0,89.9,1708.1,2025,11,November,Tuesday,20.0
ORD9196,2025-06-29,Yashika Thomas,yashikathomas@gmail.com,9281174348,Tamil Nadu,Chennai,Moisturizer,Beauty,3.0,499.0,20.0,Card,Returned,2025-07-04,False,False,True,False,False,False,True,False,False,1497.0,299.4,1197.6,2025,6,June,Sunday,5.0
ORD9197,2025-05-29,Sonal Gaikwad,sonalgaikwad@gmail.com,9400904703,Maharashtra,Mumbai,Dictionary,Books,3.0,449.0,15.0,Net Banking,Pending,2025-06-06,False,False,False,False,False,False,True,False,False,1347.0,202.05,1144.95,2025,5,May,Thursday,
ORD9198,2025-03-29,Naina Iyengar,nainaiyengar@gmail.com,9445608611,Bihar,Patna,Carpet,Home,3.0,2499.0,20.0,Wallet,Returned,2025-04-23,False,False,True,False,False,False,True,False,False,7497.0,1499.4,5997.6,2025,3,March,Saturday,25.0
ORD9199,2025-09-08,Avani Thomas,avanithomas@gmail.com,9272653296,Rajasthan,Jaipur,Power Bank,Electronics,4.0,1299.0,15.0,Wallet,Pending,2025-09-21,False,False,False,False,False,False,True,False,False,5196.0,779.4,4416.6,2025,9,September,Monday,
ORD9200,2025-08-11,Aditya Naidu,adityanaidu@gmail.com,9425905076,Andhra Pradesh,Vijayawada,Handbag,Fashion,3.0,1599.0,15.0,Net Banking,Pending,2025-08-22,False,False,False,False,False,False,True,False,False,4797.0,719.55,4077.45,2025,8,August,Monday,
ORD9201,2025-08-07,Shreya Chavan,shreyachavan@gmail.com,9979035322,Telangana,Hyderabad,Lamp,Home,3.0,799.0,15.0,UPI,Pending,2025-08-20,False,False,False,False,False,False,True,False,False,2397.0,359.55,2037.45,2025,8,August,Thursday,
ORD9202,2025-09-13,Rakesh Roy,rakeshroy@gmail.com,9203412789,Punjab,Ludhiana,Stool,Furniture,4.0,2499.0,20.0,UPI,Pending,2025-09-20,False,False,False,False,False,False,True,False,False,9996.0,1999.2,7996.8,2025,9,September,Saturday,
ORD9203,2025-08-13,Sonal Saha,sonalsaha@gmail.com,9538973214,Maharashtra,Mumbai,Journal,Books,4.0,299.0,0.0,Net Banking,Pending,2025-08-16,False,False,False,False,False,False,True,False,False,1196.0,0.0,1196.0,2025,8,August,Wednesday,
ORD9204,2025-12-21,Sanika Goel,sanikagoel@gmail.com,9292415915,Delhi,New Delhi,Bed Sheet,Home,2.0,999.0,5.0,Net Banking,Cancelled,2025-12-27,False,False,False,False,False,False,True,False,False,1998.0,99.9,1898.1,2025,12,December,Sunday,
ORD9205,2025-08-23,Tejas Shekhawat,tejasshekhawat@gmail.com,9706076582,Kerala,Kochi,Tv Stand,Furniture,3.0,6999.0,5.0,UPI,Delivered,2025-09-04,False,False,False,False,False,False,True,False,False,20997.0,1049.85,19947.15,2025,8,August,Saturday,12.0
ORD9206,2025-04-15,Siddharth Dubey,siddharthdubey@gmail.com,9170724962,Tamil Nadu,Chennai,Pillow,Home,1.0,499.0,5.0,COD,Pending,2025-05-14,False,False,False,False,False,False,True,False,False,499.0,24.95,474.05,2025,4,April,Tuesday,
ORD9207,2025-01-13,Sachin Solanki,sachinsolanki@gmail.com,9700479550,Haryana,Gurugram,Notebook,Books,3.0,199.0,15.0,UPI,Returned,2025-01-15,False,False,True,False,False,False,True,False,False,597.0,89.55,507.45,2025,1,January,Monday,2.0
ORD9208,2025-04-02,Ananya Bhattacharya,ananyabhattacharya@gmail.com,9677236505,Madhya Pradesh,Bhopal,T-Shirt,Fashion,1.0,599.0,15.0,Net Banking,Returned,2025-04-25,False,False,True,False,False,False,True,False,False,599.0,89.85,509.15,2025,4,April,Wednesday,23.0
ORD9209,2025-12-12,Rohan Fernandes,rohanfernandes@gmail.com,9169157462,Punjab,Ludhiana,Cabinet,Furniture,3.0,7999.0,15.0,Card,Cancelled,2026-01-05,False,False,False,False,False,False,True,False,False,23997.0,3599.55,20397.45,2025,12,December,Friday,
ORD9210,2025-10-27,Vishal Goyal,vishalgoyal@gmail.com,9548628786,Uttar Pradesh,Lucknow,Earbuds,Electronics,5.0,2499.0,20.0,Card,Cancelled,2025-10-30,False,False,False,False,False,False,True,False,False,12495.0,2499.0,9996.0,2025,10,October,Monday,
ORD9211,2025-07-25,Jatin Varma,jatinvarma@gmail.com,9235412671,Haryana,Faridabad,Power Bank,Electronics,1.0,1299.0,20.0,Card,Cancelled,2025-08-02,False,False,False,True,False,False,True,False,False,1299.0,259.8,1039.2,2025,7,July,Friday,
ORD9212,2025-03-01,Pranav Kapoor,pranavkapoor@gmail.com,9169254560,Rajasthan,Jodhpur,Blanket,Home,1.0,1499.0,10.0,Net Banking,Pending,2025-03-30,False,False,False,False,False,False,True,False,False,1499.0,149.9,1349.1,2025,3,March,Saturday,
ORD9213,2025-06-25,Sanika More,sanikamore@gmail.com,9535597826,Rajasthan,Jaipur,Yoga Mat,Sports,5.0,699.0,0.0,UPI,Cancelled,2025-07-17,False,False,False,False,True,False,True,False,False,3495.0,0.0,3495.0,2025,6,June,Wednesday,
ORD9214,2025-01-16,Sakshi Nair,sakshinair@gmail.com,9611416457,Uttar Pradesh,Lucknow,Board Game,Toys,5.0,799.0,5.0,UPI,Returned,2025-01-24,False,False,True,False,False,False,True,False,False,3995.0,199.75,3795.25,2025,1,January,Thursday,8.0
ORD9215,2025-03-23,Riya Shah,riyashah@gmail.com,9733990347,Maharashtra,Pune,Recliner,Furniture,3.0,17999.0,5.0,Card,Pending,2025-04-18,False,False,False,False,False,False,True,False,False,53997.0,2699.85,51297.15,2025,3,March,Sunday,
ORD9216,2025-09-18,Vinay Pillai,vinaypillai@gmail.com,9149061221,Uttar Pradesh,Lucknow,Saree,Fashion,3.0,2499.0,20.0,Net Banking,Pending,2025-10-10,False,False,False,False,False,False,True,False,False,7497.0,1499.4,5997.6,2025,9,September,Thursday,
ORD9217,2025-05-25,Shivam Sarkar,shivamsarkar@gmail.com,9421187582,Haryana,Gurugram,Exam Guide,Books,1.0,599.0,10.0,Wallet,Delivered,2025-06-20,False,False,False,True,False,False,True,False,False,599.0,59.9,539.1,2025,5,May,Sunday,26.0
ORD9218,2025-09-03,Tanya Choudhary,tanyachoudhary@gmail.com,9561508047,West Bengal,Durgapur,Rubik Cube,Toys,1.0,299.0,0.0,Wallet,Returned,2025-09-22,False,False,True,False,True,False,True,False,False,299.0,0.0,299.0,2025,9,September,Wednesday,19.0
ORD9219,2025-10-22,Priya Reddy,priyareddy@gmail.com,9705204259,Punjab,Amritsar,Conditioner,Beauty,2.0,449.0,0.0,Wallet,Delivered,2025-10-30,False,False,False,False,True,False,True,False,False,898.0,0.0,898.0,2025,10,October,Wednesday,8.0
ORD9220,2025-04-09,Akshay Thomas,akshaythomas@gmail.com,9610504820,West Bengal,Kolkata,Bed Sheet,Home,2.0,999.0,15.0,Card,Delivered,2025-05-04,False,False,False,False,False,False,True,False,False,1998.0,299.7,1698.3,2025,4,April,Wednesday,25.0
ORD9221,2025-11-15,Lakshmi Grover,lakshmigrover@gmail.com,9315524624,Karnataka,Bengaluru,Stool,Furniture,2.0,2499.0,5.0,Wallet,Returned,2025-12-02,False,False,True,False,False,False,True,False,False,4998.0,249.9,4748.1,2025,11,November,Saturday,17.0
ORD9222,2025-07-02,Sonali Mukherjee,sonalimukherjee@gmail.com,9484851230,Uttar Pradesh,Agra,Conditioner,Beauty,4.0,449.0,0.0,Net Banking,Delivered,2025-07-19,False,False,False,False,True,False,True,False,False,1796.0,0.0,1796.0,2025,7,July,Wednesday,17.0
ORD9223,2025-03-24,Parth Das,parthdas@gmail.com,9166088429,Punjab,Amritsar,Cricket Bat,Sports,3.0,2499.0,0.0,Wallet,Delivered,2025-04-02,False,True,False,False,True,False,True,False,False,7497.0,0.0,7497.0,2025,3,March,Monday,9.0
ORD9224,2025-04-12,Yashika Oberoi,yashikaoberoi@gmail.com,9658909917,Rajasthan,Jodhpur,Remote Car,Toys,3.0,1499.0,0.0,UPI,Returned,2025-05-04,False,False,True,False,False,False,True,False,False,4497.0,0.0,4497.0,2025,4,April,Saturday,22.0
ORD9225,2025-01-27,Vinay Suri,vinaysuri@gmail.com,9942945196,Rajasthan,Jodhpur,Biography,Books,5.0,499.0,0.0,Net Banking,Returned,2025-02-03,False,False,True,False,True,False,True,False,False,2495.0,0.0,2495.0,2025,1,January,Monday,7.0
ORD9226,2025-01-29,Aniket Chatterjee,aniketchatterjee@gmail.com,9850874354,Punjab,Amritsar,Headphones,Electronics,5.0,1999.0,20.0,COD,Cancelled,,False,False,False,False,False,False,True,False,True,9995.0,1999.0,7996.0,2025,1,January,Wednesday,
ORD9227,2025-05-24,Aditi Yadav,aditiyadav@gmail.com,9943078704,Gujarat,Surat,Teddy Bear,Toys,1.0,699.0,15.0,Wallet,Returned,2025-05-27,False,False,True,True,False,False,True,False,False,699.0,104.85,594.15,2025,5,May,Saturday,3.0
ORD9228,2025-11-28,Manish Shekhawat,manishshekhawat@gmail.com,9145057173,Andhra Pradesh,Vijayawada,Dining Table,Furniture,1.0,19990.0,20.0,Net Banking,Pending,2025-12-09,False,False,False,True,False,False,True,False,False,19990.0,3998.0,15992.0,2025,11,November,Friday,
ORD9229,2025-05-09,Akshay Suri,akshaysuri@gmail.com,9400462655,Punjab,Ludhiana,Body Lotion,Beauty,4.0,449.0,5.0,Net Banking,Pending,2025-05-31,False,False,False,False,False,False,True,False,False,1796.0,89.8,1706.2,2025,5,May,Friday,
ORD9230,2025-12-14,Neha Chauhan,nehachauhan@gmail.com,9889528219,Delhi,New Delhi,Dry Fruits,Grocery,4.0,899.0,20.0,Wallet,Cancelled,2025-12-27,False,False,False,False,False,False,True,False,False,3596.0,719.2,2876.8,2025,12,December,Sunday,
ORD9231,2025-10-17,Siddharth Wadhwa,siddharthwadhwa@gmail.com,9370033065,Gujarat,Surat,Shampoo,Beauty,3.0,399.0,10.0,UPI,Returned,2025-11-02,False,False,True,False,False,False,True,False,False,1197.0,119.7,1077.3,2025,10,October,Friday,16.0
ORD9232,2025-02-02,Vikram Sen,vikramsen@gmail.com,9354902824,Delhi,New Delhi,Hanger,Home,1.0,299.0,10.0,Card,Returned,2025-02-10,False,False,True,False,False,False,True,False,False,299.0,29.9,269.1,2025,2,February,Sunday,8.0
ORD9233,2025-09-05,Ankit Pawar,ankitpawar@gmail.com,9120512786,Delhi,New Delhi,Kurta,Fashion,1.0,899.0,0.0,Wallet,Delivered,2025-09-23,False,False,False,True,True,False,True,False,False,899.0,0.0,899.0,2025,9,September,Friday,18.0
ORD9234,2025-09-13,Pranav Bajaj,pranavbajaj@gmail.com,9448056932,Rajasthan,Jodhpur,Cabinet,Furniture,5.0,7999.0,20.0,Wallet,Returned,2025-10-02,False,False,True,False,False,False,True,False,False,39995.0,7999.0,31996.0,2025,9,September,Saturday,19.0
ORD9235,2025-10-25,Sanya Tandon,sanyatandon@gmail.com,9622249879,Gujarat,Ahmedabad,Salt,Grocery,4.0,99.0,20.0,UPI,Returned,2025-10-30,False,False,True,False,False,False,True,False,False,396.0,79.2,316.8,2025,10,October,Saturday,5.0
ORD9236,2025-05-13,Riya Talwar,riyatalwar@gmail.com,9375417708,Maharashtra,Nagpur,Power Bank,Electronics,4.0,1299.0,0.0,Wallet,Pending,2025-05-30,False,False,False,False,True,False,True,False,False,5196.0,0.0,5196.0,2025,5,May,Tuesday,
ORD9237,2025-07-20,Dev Talwar,devtalwar@gmail.com,9157101200,Rajasthan,Jaipur,Yoga Mat,Sports,5.0,699.0,10.0,Card,Pending,2025-07-21,False,False,False,False,False,False,True,False,False,3495.0,349.5,3145.5,2025,7,July,Sunday,
ORD9238,2025-02-06,Varun Talwar,varuntalwar@gmail.com,9563381752,Rajasthan,Jaipur,Bed,Furniture,1.0,19999.0,0.0,Wallet,Delivered,2025-03-05,False,False,False,True,True,False,True,False,False,19999.0,0.0,19999.0,2025,2,February,Thursday,27.0
ORD9239,2025-11-20,Aman Bedi,amanbedi@gmail.com,9331903295,Punjab,Amritsar,Remote Car,Toys,1.0,1499.0,15.0,Wallet,Delivered,2025-12-18,False,False,False,False,False,False,True,False,False,1499.0,224.85,1274.15,2025,11,November,Thursday,28.0
ORD9240,2025-09-14,Bhavna Chauhan,bhavnachauhan@gmail.com,9313513346,Kerala,Kochi,Watch,Accessories,4.0,2499.0,15.0,Wallet,Cancelled,2025-09-24,False,False,False,False,False,False,True,False,False,9996.0,1499.4,8496.6,2025,9,September,Sunday,
ORD9241,2025-11-28,Riya Rajput,riyarajput@gmail.com,9343240705,Punjab,Ludhiana,Foundation,Beauty,3.0,799.0,10.0,COD,Cancelled,2025-12-05,False,False,False,False,False,False,True,False,False,2397.0,239.7,2157.3,2025,11,November,Friday,
ORD9242,2025-05-31,Yashika Shah,yashikashah@gmail.com,9351558558,Madhya Pradesh,Bhopal,Card Holder,Accessories,5.0,399.0,0.0,Wallet,Delivered,2025-06-27,False,False,False,False,False,False,True,False,False,1995.0,0.0,1995.0,2025,5,May,Saturday,27.0
ORD9243,2025-05-25,Nandini Bhattacharya,nandinibhattacharya@gmail.com,9758804928,Rajasthan,Jaipur,Perfume,Beauty,2.0,1499.0,5.0,COD,Returned,2025-06-16,False,False,True,False,False,False,True,False,False,2998.0,149.9,2848.1,2025,5,May,Sunday,22.0
ORD9244,2025-05-11,Sahil Tripathi,sahiltripathi@gmail.com,9834759838,Uttar Pradesh,Kanpur,Building Blocks,Toys,4.0,999.0,0.0,Card,Returned,2025-06-05,False,False,True,False,False,False,True,False,False,3996.0,0.0,3996.0,2025,5,May,Sunday,25.0
ORD9245,2025-08-12,Nitin George,nitingeorge@gmail.com,9661941859,Punjab,Ludhiana,Notebook,Books,4.0,199.0,20.0,UPI,Delivered,2025-08-17,False,False,False,False,False,False,True,False,True,796.0,159.2,636.8,2025,8,August,Tuesday,5.0
ORD9246,2025-07-28,Krishna Shah,krishnashah@gmail.com,9863259142,Punjab,Ludhiana,Novel,Books,4.0,399.0,0.0,UPI,Returned,2025-08-03,False,False,True,False,True,False,True,False,False,1596.0,0.0,1596.0,2025,7,July,Monday,6.0
ORD9247,2025-08-03,Pooja Shah,poojashah@gmail.com,9169155645,Karnataka,Mysuru,Jacket,Fashion,1.0,1999.0,20.0,UPI,Delivered,2025-08-06,False,False,False,True,False,False,True,False,False,1999.0,399.8,1599.2,2025,8,August,Sunday,3.0
ORD9248,2025-02-28,Avani Kapoor,avanikapoor@gmail.com,9642846098,Gujarat,Surat,Kurta,Fashion,5.0,899.0,20.0,COD,Cancelled,2025-03-12,False,False,False,False,False,False,True,False,False,4495.0,899.0,3596.0,2025,2,February,Friday,
ORD9249,2025-10-15,Sahil George,sahilgeorge@gmail.com,9157538338,Uttar Pradesh,Agra,Tablet,Electronics,1.0,18999.0,15.0,Net Banking,Delivered,2025-11-08,False,False,False,False,False,False,True,False,False,18999.0,2849.85,16149.15,2025,10,October,Wednesday,24.0
ORD9250,2025-05-18,Sanika Mukherjee,sanikamukherjee@gmail.com,9200660619,West Bengal,Durgapur,Curtain,Home,2.0,1299.0,15.0,Net Banking,Cancelled,2025-05-28,False,False,False,False,False,False,True,False,False,2598.0,389.7,2208.3,2025,5,May,Sunday,
ORD9251,2025-06-19,Anisha Pawar,anishapawar@gmail.com,9607280328,Madhya Pradesh,Bhopal,Tv Stand,Furniture,3.0,6999.0,20.0,Net Banking,Delivered,2025-07-10,False,True,False,False,False,False,True,False,False,20997.0,4199.4,16797.6,2025,6,June,Thursday,21.0
ORD9252,2025-09-09,Gaurav Sethi,gauravsethi@gmail.com,9834172208,Gujarat,Surat,Cooking Oil,Grocery,2.0,699.0,0.0,COD,Cancelled,2025-09-16,False,False,False,False,False,False,True,False,False,1398.0,0.0,1398.0,2025,9,September,Tuesday,
ORD9253,2025-06-23,Ved Chavan,vedchavan@gmail.com,9522700914,Karnataka,Bengaluru,Coffee,Grocery,2.0,499.0,15.0,Card,Delivered,2025-07-14,False,False,False,False,False,False,True,False,False,998.0,149.7,848.3,2025,6,June,Monday,21.0
ORD9254,2025-05-20,Rajat Bhosale,rajatbhosale@gmail.com,9409776353,West Bengal,Durgapur,Cricket Bat,Sports,5.0,2499.0,10.0,Card,Returned,2025-06-18,False,False,True,False,False,False,True,False,False,12495.0,1249.5,11245.5,2025,5,May,Tuesday,29.0
ORD9255,2025-07-07,Rohan Puri,rohanpuri@gmail.com,9873368050,Delhi,New Delhi,Travel Bag,Accessories,5.0,1999.0,15.0,Wallet,Delivered,2025-07-24,False,False,False,False,False,False,True,False,False,9995.0,1499.25,8495.75,2025,7,July,Monday,17.0
ORD9256,2025-02-27,Aniket Agarwal,aniketagarwal@gmail.com,9597156999,Kerala,Thiruvananthapuram,Notebook,Books,3.0,199.0,15.0,Wallet,Pending,2025-03-28,False,False,False,False,False,False,True,False,False,597.0,89.55,507.45,2025,2,February,Thursday,
ORD9257,2025-08-08,Amar Bhalla,amarbhalla@gmail.com,9885093949,Telangana,Hyderabad,Shampoo,Beauty,3.0,399.0,10.0,UPI,Pending,2025-08-31,False,False,False,False,False,False,True,False,False,1197.0,119.7,1077.3,2025,8,August,Friday,
ORD9258,2025-11-01,Shreya Yadav,shreyayadav@gmail.com,9889528329,Delhi,New Delhi,Gym Bag,Sports,5.0,999.0,15.0,Net Banking,Pending,2025-11-27,False,False,False,False,False,False,True,False,False,4995.0,749.25,4245.75,2025,11,November,Saturday,
ORD9259,2025-06-13,Rajat Khanna,rajatkhanna@gmail.com,9748013164,West Bengal,Durgapur,Printer,Electronics,1.0,8999.0,0.0,Card,Returned,2025-07-04,False,False,True,False,True,False,True,False,False,8999.0,0.0,8999.0,2025,6,June,Friday,21.0
ORD9260,2025-01-11,Rakesh Sen,rakeshsen@gmail.com,9812737638,Punjab,Amritsar,Yoga Mat,Sports,1.0,699.0,5.0,Net Banking,Delivered,2025-02-03,False,False,False,True,False,False,True,False,False,699.0,34.95,664.05,2025,1,January,Saturday,23.0
ORD9261,2025-11-08,Akshay Thomas,akshaythomas@gmail.com,9302194006,Kerala,Thiruvananthapuram,Cap,Accessories,1.0,399.0,0.0,UPI,Cancelled,2025-11-12,False,False,False,False,False,False,True,False,False,399.0,0.0,399.0,2025,11,November,Saturday,
ORD9262,2025-02-07,Kavya Mathew,kavyamathew@gmail.com,9401204700,Telangana,Hyderabad,Scarf,Accessories,2.0,499.0,5.0,Card,Cancelled,2025-02-24,False,False,False,False,False,False,True,False,False,998.0,49.9,948.1,2025,2,February,Friday,
ORD9263,2025-11-13,Pranav Shekhawat,pranavshekhawat@gmail.com,9613229630,Madhya Pradesh,Indore,Foundation,Beauty,4.0,799.0,5.0,Net Banking,Delivered,2025-11-20,False,False,False,False,False,False,True,False,False,3196.0,159.8,3036.2,2025,11,November,Thursday,7.0
ORD9264,2025-12-24,Deepa Pandey,deepapandey@gmail.com,9810810900,Haryana,Gurugram,Dumbbell,Sports,4.0,1299.0,0.0,COD,Pending,2026-01-11,False,False,False,False,False,False,True,False,False,5196.0,0.0,5196.0,2025,12,December,Wednesday,
ORD9265,2025-11-15,Pankaj Fernandes,pankajfernandes@gmail.com,9146936962,Delhi,New Delhi,Cushion,Home,1.0,399.0,5.0,UPI,Pending,2025-12-03,False,False,False,False,False,False,True,False,False,399.0,19.95,379.05,2025,11,November,Saturday,
ORD9266,2025-04-13,Bhavna Pawar,bhavnapawar@gmail.com,9995358674,Rajasthan,Jaipur,Tea,Grocery,2.0,299.0,0.0,Card,Delivered,2025-04-16,False,False,False,False,False,False,True,False,False,598.0,0.0,598.0,2025,4,April,Sunday,3.0
ORD9267,2025-02-12,Riya Kumar,riyakumar@gmail.com,9478565728,Rajasthan,Jodhpur,Face Serum,Beauty,3.0,899.0,15.0,Net Banking,Delivered,2025-03-12,False,True,False,False,False,False,True,False,False,2697.0,404.55,2292.45,2025,2,February,Wednesday,28.0
ORD9268,2025-11-07,Tejas Malhotra,tejasmalhotra@gmail.com,9195519827,Rajasthan,Jodhpur,Notebook,Books,3.0,199.0,0.0,Card,Cancelled,2025-12-03,False,False,False,False,False,False,True,False,False,597.0,0.0,597.0,2025,11,November,Friday,
ORD9269,2025-12-01,Tanmay Bose,tanmaybose@gmail.com,,Karnataka,Bengaluru,Cabinet,Furniture,5.0,7999.0,0.0,Card,Cancelled,2025-12-08,False,False,False,False,False,True,False,False,False,39995.0,0.0,39995.0,2025,12,December,Monday,
ORD9270,2025-07-25,Anjali Mishra,anjalimishra@gmail.com,9337111093,Maharashtra,Pune,Dry Fruits,Grocery,3.0,899.0,5.0,COD,Returned,2025-07-26,False,True,True,False,False,False,True,False,False,2697.0,134.85,2562.15,2025,7,July,Friday,1.0
ORD9271,2025-07-30,Yashika Sethi,yashikasethi@gmail.com,9652073157,Kerala,Thiruvananthapuram,Tennis Racket,Sports,3.0,1999.0,10.0,Net Banking,Delivered,2025-08-15,False,False,False,False,False,False,True,False,False,5997.0,599.7,5397.3,2025,7,July,Wednesday,16.0
ORD9272,2025-06-03,Mukul Yadav,mukulyadav@gmail.com,9284482478,Uttar Pradesh,Lucknow,Dress,Fashion,1.0,1799.0,10.0,Wallet,Pending,,False,False,False,True,False,False,True,False,True,1799.0,179.9,1619.1,2025,6,June,Tuesday,
ORD9273,2025-07-17,Naksh Bose,nakshbose@gmail.com,9588694264,Haryana,Gurugram,Jacket,Fashion,5.0,1999.0,20.0,COD,Pending,2025-07-27,False,False,False,False,False,False,True,False,False,9995.0,1999.0,7996.0,2025,7,July,Thursday,
ORD9274,2025-04-26,Jaya Joshi,jayajoshi@gmail.com,9438643226,Gujarat,Ahmedabad,Earbuds,Electronics,3.0,2499.0,20.0,Card,Returned,2025-05-13,False,False,True,False,False,False,True,False,False,7497.0,1499.4,5997.6,2025,4,April,Saturday,17.0
ORD9275,2025-06-04,Sachin Banerjee,sachinbanerjee@gmail.com,9308913821,Kerala,Kochi,Blanket,Home,3.0,1499.0,20.0,Net Banking,Delivered,2025-06-17,False,True,False,False,False,False,True,False,False,4497.0,899.4,3597.6,2025,6,June,Wednesday,13.0
ORD9276,2025-06-10,Soham Sharma,sohamsharma@gmail.com,9730425479,Gujarat,Surat,Power Bank,Electronics,3.0,1299.0,10.0,Card,Returned,2025-06-18,False,True,True,False,False,False,True,False,False,3897.0,389.7,3507.3,2025,6,June,Tuesday,8.0
ORD9277,2025-03-11,Anjali Namboodiri,anjalinamboodiri@gmail.com,9759633910,Haryana,Faridabad,Teddy Bear,Toys,3.0,699.0,5.0,Wallet,Delivered,2025-03-13,False,False,False,False,False,False,True,False,False,2097.0,104.85,1992.15,2025,3,March,Tuesday,2.0
ORD9278,2025-07-21,Sneha Bansal,snehabansal@gmail.com,,Uttar Pradesh,Kanpur,Foundation,Beauty,4.0,799.0,5.0,COD,Delivered,2025-08-17,False,False,False,False,False,True,False,False,False,3196.0,159.8,3036.2,2025,7,July,Monday,27.0
ORD9279,2025-11-25,Nandini Fernandes,nandinifernandes@gmail.com,9165920379,Punjab,Amritsar,Handbag,Fashion,4.0,1599.0,5.0,COD,Returned,2025-12-02,False,False,True,False,False,False,True,False,False,6396.0,319.8,6076.2,2025,11,November,Tuesday,7.0
ORD9280,2025-06-08,Neha Madhavan,nehamadhavan@gmail.com,9579595873,Gujarat,Ahmedabad,Jacket,Fashion,3.0,1999.0,10.0,Wallet,Pending,2025-07-02,False,True,False,False,False,False,True,False,False,5997.0,599.7,5397.3,2025,6,June,Sunday,
ORD9281,2025-12-26,Pallavi Pawar,pallavipawar@gmail.com,9956291740,Haryana,Gurugram,Smartphone,Electronics,3.0,24999.0,0.0,Net Banking,Cancelled,2026-01-20,False,True,False,False,False,False,True,False,False,74997.0,0.0,74997.0,2025,12,December,Friday,
ORD9282,2025-03-30,Soham Pillai,sohampillai@gmail.com,,Tamil Nadu,Chennai,Pasta,Grocery,2.0,249.0,20.0,COD,Returned,2025-04-19,False,False,True,False,False,True,False,False,False,498.0,99.6,398.4,2025,3,March,Sunday,20.0
ORD9283,2025-03-05,Zoya Mehta,zoyamehta@gmail.com,9393749296,West Bengal,Durgapur,Bed,Furniture,1.0,19999.0,0.0,UPI,Cancelled,2025-03-13,False,False,False,True,True,False,True,False,False,19999.0,0.0,19999.0,2025,3,March,Wednesday,
ORD9284,2025-11-21,Tejas Roy,tejasroy@gmail.com,9307182475,Punjab,Ludhiana,Board Game,Toys,4.0,799.0,10.0,UPI,Returned,2025-12-01,False,False,True,False,False,False,True,False,False,3196.0,319.6,2876.4,2025,11,November,Friday,10.0
ORD9285,2025-11-20,Varun Sawant,varunsawant@gmail.com,9354725832,Telangana,Warangal,Stool,Furniture,4.0,2499.0,0.0,Card,Pending,2025-12-14,False,False,False,False,True,False,True,False,False,9996.0,0.0,9996.0,2025,11,November,Thursday,
ORD9286,2025-01-23,Arnav George,arnavgeorge@gmail.com,9225909019,Rajasthan,Jodhpur,Action Figure,Toys,4.0,899.0,10.0,Net Banking,Returned,2025-02-14,False,False,True,False,False,False,True,False,False,3596.0,359.6,3236.4,2025,1,January,Thursday,22.0
ORD9287,2025-03-07,Tarun Desai,tarundesai@gmail.com,9150676585,Telangana,Warangal,Skipping Rope,Sports,5.0,399.0,15.0,Wallet,Delivered,2025-03-31,False,False,False,False,False,False,True,False,False,1995.0,299.25,1695.75,2025,3,March,Friday,24.0
